,secID,tradeDate,PE,LFLO,NetProfitGrowRate,AccountsPayablesTRate,ROE,MoneyFlow20,PB,FiftyTwoWeekHigh,Gain
100,002601.XSHE,2019-01-31,-0.0390327636679,-1.57198721396,-0.671023232486,-0.310697011471,-0.515762228026,0.396071737367,0.0857793273991,-1.03720887964,0.17010734929810079
101,002602.XSHE,2019-01-31,0.185611729777,-0.165091963318,0.62385772056,-0.246579277927,-0.240969975385,-0.700372676345,-0.576101972262,-1.84544260998,0.063574778530484558
102,002624.XSHE,2019-01-31,-1.08361142695,-0.527369627779,-0.398919518636,-0.345592435191,-0.0135984439317,-0.163196844246,-0.866136081485,-0.443255233797,0.17165354330708674
103,002714.XSHE,2019-01-31,0.949789956559,-0.0635647397474,-1.19496051417,-0.057679262342,-0.90607426328,-0.531154698996,1.06089924425,0.334642937588,0.29638205499276421
104,300003.XSHE,2019-01-31,-0.072349029878,0.526064078987,-0.0239834783975,-0.105878345714,0.316162245448,0.84569055502,-0.83509010628,0.0302068895209,0.26991150442477868
105,300015.XSHE,2019-01-31,1.21505992835,0.550076801472,-0.383757157294,0.230850813189,0.00853089106604,-0.417633500713,2.30442481469,0.27452324957,0.18446244477172319
106,300033.XSHE,2019-01-31,-0.24280151881,-0.355170674523,-1.82698433771,-0.145764588133,0.343521531798,-0.424868476208,0.875346346505,1.61290570087,0.76951846657316503
107,300059.XSHE,2019-01-31,0.950869337494,-0.774453766516,0.319050420934,-1.1157475907,-1.06716858489,2.41764076234,-0.458580383982,0.308713769597,0.52292152292152316
108,300122.XSHE,2019-01-31,-0.189132540021,0.395765260634,2.11635424229,-0.139367558113,2.47554551509,-0.0886508007856,2.17369517227,-0.608009884251,0.29562682215743447
109,300124.XSHE,2019-01-31,0.67573926634,0.324460298972,0.252151302721,0.031917821723,0.047607886729,-0.56171244305,1.36294844506,-1.81513224557,0.19530170428374014
110,300136.XSHE,2019-01-31,-0.41663086731,0.460250736462,-0.69162540432,0.00645209364063,2.2282892008,3.51622693316,0.836741242922,-0.337714441919,0.31067961165048541
111,300144.XSHE,2019-01-31,0.0598861481351,-0.337368620144,-0.245550407873,-0.427553694561,-0.233745871673,-1.10325139223,-0.470081459976,0.261499039238,0.084832904884318883
112,300408.XSHE,2019-01-31,-0.200350334557,1.10069125621,0.517692166643,-0.139697417792,0.187846721361,-0.975688694662,-0.123455012627,-0.700913983374,0.17773788150807893
113,300433.XSHE,2019-01-31,0.830126783853,1.04822848965,0.683205955064,0.106601820103,-1.42306210469,-0.234911372122,0.544808152161,1.10772448128,0.45797598627787306
114,600011.XSHG,2019-01-31,3.15467833302,0.552096276961,-1.33252977791,-0.431812313867,-0.905282661703,-0.360055959948,-0.783895677855,-1.07300457812,0.073208722741432988
115,600018.XSHG,2019-01-31,-0.444223601891,1.91753042221,1.17139742224,-0.421136345881,-0.18862762845,0.869503601604,-0.332493699059,-0.0532089791172,0.11173184357541893
116,600025.XSHG,2019-01-31,-0.211546742916,-0.679897363391,1.56094665641,2.29715320251,-0.0406581135621,0.393520950389,-0.156512035877,0.710163407133,0.093749999999999944
117,600061.XSHG,2019-01-31,0.0271605604289,1.14458793605,1.36836156385,-2.44719922628,1.20078799061,-0.192209599447,-0.331773823447,0.567927037598,0.44382022471910104
118,600176.XSHG,2019-01-31,-0.157552276452,0.179761076628,0.0555769920135,-0.349092682495,-0.141373173151,-0.869590659708,-0.323724600197,-0.785691244044,0.10372608257804644
119,600233.XSHG,2019-01-31,-0.257298965764,-0.57427460098,0.440159993718,-0.0267505357797,-0.143504625631,0.877491564786,-0.0505974628838,0.936913842258,0.087248322147651089
120,600297.XSHG,2019-01-31,-0.199055728137,1.63987113037,0.0839871460822,-2.71800003243,0.673929634576,1.06598903901,0.368440333522,0.400591409088,0.14120370370370355
121,600332.XSHG,2019-01-31,-0.800394044489,-0.315600782966,0.589580370091,0.0412458289778,-0.139325185606,-0.776821454292,-2.47306469936,0.592218113404,0.12328358208955231
122,600340.XSHG,2019-01-31,0.0217813463957,0.675052461643,-0.425271838532,-0.26103973689,0.0244267696768,-0.994953878978,-0.581594392603,-0.315152383085,0.15866617808721151
123,600346.XSHG,2019-01-31,-0.531260258961,-1.7208911965,-1.00931066825,-0.168388950595,-0.722814673163,-0.430922145613,-1.02180375278,-1.38577407101,0.16640624999999992
124,600390.XSHG,2019-01-31,0.719202508187,-2.4511061368,-0.639722599779,2.13735367861,-0.959827144755,0.737720763259,1.03834714981,0.119035881197,0.40167364016736412
125,600436.XSHG,2019-01-31,0.482316840802,0.841644118592,0.000417425346544,2.14920334392,0.627807971523,-0.590051135635,2.24955009136,-0.740432760021,0.19857433808553984
126,600438.XSHG,2019-01-31,-0.923907835615,-0.211782705771,0.237636254809,0.396537132851,-0.21402759754,-0.189793115157,-0.790006948798,-1.05158525726,0.15984405458089673
127,600482.XSHG,2019-01-31,-0.21242345915,-0.443906420791,0.552984754607,0.0913480452828,0.221384663625,0.32277049296,-0.158700982309,0.661706082457,0.13173381620642827
128,600487.XSHG,2019-01-31,0.133098577879,0.37280938686,0.121669850873,0.349404482603,1.01768383822,1.33259805184,-0.0409555943526,-1.31232217655,0.24624277456647387
129,600498.XSHG,2019-01-31,0.16541019703,0.124431340724,0.621990255976,-0.275957580211,0.555008186795,-0.065911723591,-0.675202855038,0.23968728709,0.17491039426523308
130,600522.XSHG,2019-01-31,0.0760094600824,0.0443595961884,0.0209845067843,0.0548965291395,0.876222547724,-0.50540425373,0.56696748678,-1.35858354058,0.26470588235294118
131,600570.XSHG,2019-01-31,0.645967742645,0.424035246116,3.08513820779,-0.552992088351,0.641104569969,1.62184701547,3.75623575288,1.92085834643,0.38576238576238592
132,600606.XSHG,2019-01-31,1.03363331642,0.24159280757,-1.01686026872,-0.229781527338,-1.79030929201,-0.53903060449,0.967578569891,0.651738814823,0.08580343213728546
133,600637.XSHG,2019-01-31,-0.294515881374,0.590386323441,-0.367640370915,0.765924682007,-0.838474067872,-0.195925458429,-0.138169546323,0.0406886328645,0.15182186234817813
134,600705.XSHG,2019-01-31,0.113823128914,1.2214343643,0.315034371119,-1.7312386681,-1.03066674174,-0.691338437177,-0.0977258153673,-0.608335707274,0.33486238532110091
135,600809.XSHG,2019-01-31,0.140736554651,0.502568822842,0.473340725033,-0.401676841851,0.516102681357,-0.0446022502533,0.434068589766,-0.300435050398,0.24161241862794208
136,600886.XSHG,2019-01-31,-0.792364064558,-0.0332793909054,-0.464573391673,-1.20469016866,0.286737142941,0.382267816874,-0.010308239112,1.91346041321,-0.0061500615006150929
137,601012.XSHG,2019-01-31,-0.756040167889,0.630008385619,-0.780100839542,-0.172137197183,0.190943581194,1.53002681756,-0.337608316906,-0.159459314162,0.22182146077547349
138,601021.XSHG,2019-01-31,-0.658216216428,0.658840338164,1.06519385371,2.85215498343,-0.00847844942221,0.769112906967,-0.50358062257,-1.05902086966,0.099003735990037353
139,601117.XSHG,2019-01-31,0.267038569904,0.0774287290985,0.159834044717,-0.0600573839362,0.265176948923,-0.0610016462328,0.430417866514,-1.1000688726,0.13284132841328408
140,601155.XSHG,2019-01-31,-0.210773834863,0.777559904754,0.535012210722,0.0922493863594,1.45333658243,-0.577192561994,-0.968276872116,0.0436875031005,0.15269256987048399
141,601216.XSHG,2019-01-31,0.606950867123,0.640978263433,-0.173315048137,-0.419272827582,-0.352769743936,0.50218868667,1.07181568395,0.0928248930943,0.57692307692307676
142,601225.XSHG,2019-01-31,0.955074323377,0.138347212206,-1.12642603595,-1.12155386259,0.120630591157,0.212902812771,0.209979279289,0.844890831316,0.060570071258907336
143,601633.XSHG,2019-01-31,0.209213555944,0.561009646121,0.267726540651,0.0882724800054,-0.0150684499794,-0.204232544597,0.315256795627,1.05911007141,0.1924242424242425
144,601669.XSHG,2019-01-31,-0.233501650897,-0.0544714573016,0.587101295282,0.390852487482,1.28953066294,0.464096380648,-0.0649931257836,0.901816044645,0.12599999999999997
145,601727.XSHG,2019-01-31,0.245842992685,0.250753873827,1.46060701144,0.0649990086307,0.952363298181,0.810483709867,0.404054480461,-1.25503991247,0.13414634146341467
146,601800.XSHG,2019-01-31,-0.0685721433915,0.189195717335,0.249175654521,0.191047896329,-0.0444612408851,-0.887557709973,-0.367474748359,-0.486644765998,0.16180620884289734
147,601877.XSHG,2019-01-31,-0.31591736596,0.168085579932,-0.0838568297135,-0.16075154246,-0.392558542875,-0.233656340942,-0.332188302407,0.209283226569,-0.012519561815336476
148,601919.XSHG,2019-01-31,1.27004913116,-0.34764352405,0.0173123644199,-0.279696461873,-0.2149341999,-0.17045732231,-0.431958976233,0.238804069909,0.19285714285714275
149,601933.XSHG,2019-01-31,0.0274369056046,1.12686788309,-0.510985273433,0.96520833809,-0.734720650822,0.0864952522862,-0.298866389103,-0.434813467683,0.073200992555831249
150,601985.XSHG,2019-01-31,-0.0910290690237,0.613203190639,-0.642587114567,-1.09517357558,-0.175768148042,0.453118831845,0.097736598947,-1.64797131849,0.11131725417439714
151,603160.XSHG,2019-01-31,1.54260322092,0.661532353665,-1.13482089874,0.186418622043,-1.12138273828,0.0266899324456,1.67705870613,-0.903023950639,0.18106427090532148
152,603799.XSHG,2019-01-31,-0.534635084633,0.143634643872,1.04002415675,-0.797030537438,2.2583805581,0.985180107797,0.15997666212,-0.0896858550442,0.45933562428407776
153,603833.XSHG,2019-01-31,-0.625326208121,-0.74051035715,0.936645717169,0.93240085925,-0.0139502990504,0.164288549259,-0.458411144846,0.774124869252,0.045373665480427025
154,603993.XSHG,2019-01-31,-0.615707731887,1.30534484855,0.324871134659,0.138938972688,-1.9025912895,-0.9347281485,-0.717306463882,0.599107331411,0.23958333333333331
155,000066.XSHE,2019-01-31,-0.0191130804209,0.020346292038,-0.388549604429,-0.451856060549,-0.540481032081,-0.501097197102,-0.593783741026,-0.0437297819213,0.29104477611940288
156,000596.XSHE,2019-01-31,-0.0904177781927,-0.193305181841,0.512494335358,-0.406753707259,0.342345210569,-1.08883167415,-0.0940447781846,-0.430629312867,0.21202679545100483
157,000656.XSHE,2019-01-31,-0.742153261713,0.0580258062949,1.83097129267,1.34450766961,0.548907281856,0.610897630998,-0.477467788977,0.501345869942,0.054195804195804283
